timeframe,variant,symbol,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-03 16:00:00+00:00,0.2118,0.2284,0.2284,0.2284,0.016600000000000004,-1.0,35,0.7108433734939744,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2025-10-10 16:00:00+00:00,2025-10-12 16:00:00+00:00,0.1754,0.20645714285714287,0.20645714285714287,0.20645714285714287,0.031057142857142866,-1.0,6,0.09659613615455387,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2025-10-30 08:00:00+00:00,2025-11-10 08:00:00+00:00,0.173,0.18807142857142856,0.18807142857142856,0.18807142857142856,0.015071428571428569,-1.0,33,1.8710900473933636,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2025-11-17 16:00:00+00:00,2026-02-06 16:00:00+00:00,0.1525,0.0993,0.16727142857142857,0.0993,0.014771428571428574,3.6015473887814307,243,4.860735009671179,True,2026-02-05 08:00:00+00:00,0.0953,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2026-02-19 08:00:00+00:00,2026-02-25 16:00:00+00:00,0.0877,0.09297142857142857,0.09297142857142857,0.09297142857142857,0.005271428571428566,-1.0,19,0.9674796747967478,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2026-03-07 16:00:00+00:00,2026-03-10 08:00:00+00:00,0.083,0.08745714285714286,0.08745714285714286,0.08745714285714286,0.004457142857142854,-1.0,8,0.44871794871794946,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,LONG,2026-03-13 08:00:00+00:00,2026-03-19 08:00:00+00:00,0.0941,0.08838571428571429,0.08838571428571429,0.08838571428571429,0.005714285714285713,-1.0,18,0.6825000000000002,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2026-03-22 16:00:00+00:00,2026-03-31 16:00:00+00:00,0.0855,0.09037142857142857,0.09037142857142857,0.09037142857142857,0.004871428571428568,-1.0,27,1.2521994134897385,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,LONG,2026-04-01 08:00:00+00:00,2026-04-02 00:00:00+00:00,0.1064,0.09884285714285714,0.09884285714285714,0.09884285714285714,0.0075571428571428595,-1.0,2,0.052930056710776545,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,LONG,2026-04-03 00:00:00+00:00,2026-04-11 00:00:00+00:00,0.1203,0.1074857142857143,0.1074857142857143,0.1074857142857143,0.012814285714285709,-1.0,24,0.5228539576365664,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,LONG,2026-04-16 16:00:00+00:00,2026-04-18 08:00:00+00:00,0.1157,0.10741428571428573,0.10741428571428573,0.10741428571428573,0.008285714285714271,-1.0,5,0.25344827586206997,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,SHORT,2026-05-02 00:00:00+00:00,2026-05-02 16:00:00+00:00,0.1057,0.11111428571428571,0.11111428571428571,0.11111428571428571,0.005414285714285705,-1.0,2,0.0,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,ALGO/USDT,LONG,2026-05-05 00:00:00+00:00,2026-05-15 08:00:00+00:00,0.1197,0.11170000000000001,0.11170000000000001,0.11170000000000001,0.007999999999999993,-1.0,31,2.1750000000000016,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,SHORT,2025-07-31 16:00:00+00:00,2025-08-05 00:00:00+00:00,0.3751,0.4150285714285714,0.4150285714285714,0.4150285714285714,0.039928571428571424,-1.0,13,0.7037567084078716,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,SHORT,2025-08-15 08:00:00+00:00,2025-08-17 16:00:00+00:00,0.374,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.03785714285714287,-1.0,7,0.11622641509434,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,SHORT,2025-08-19 00:00:00+00:00,2025-08-21 00:00:00+00:00,0.3661,0.39354285714285714,0.39354285714285714,0.39354285714285714,0.027442857142857158,-1.0,6,0.18584070796460142,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,LONG,2025-09-10 08:00:00+00:00,2025-09-15 08:00:00+00:00,0.3831,0.36132857142857144,0.36132857142857144,0.36132857142857144,0.021771428571428553,-1.0,15,1.846456692913388,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-06 00:00:00+00:00,0.323,0.3519285714285714,0.3519285714285714,0.3519285714285714,0.028928571428571415,-1.0,42,1.3792592592592596,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ALICE/USDT,LONG,2025-10-09 08:00:00+00:00,2025-10-10 16:00:00+00:00,0.4485,0.39107142857142857,0.39107142857142857,0.39107142857142857,0.05742857142857144,-1.0,4,3.822139303482587,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-07-20 08:00:00+00:00,2025-07-23 16:00:00+00:00,0.912,0.8591428571428571,0.8591428571428571,0.8591428571428571,0.052857142857142936,-1.0,10,1.6648648648648618,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,SHORT,2025-08-02 08:00:00+00:00,2025-08-04 16:00:00+00:00,0.84,0.9054285714285714,0.9054285714285714,0.9054285714285714,0.06542857142857139,-1.0,7,0.21397379912663786,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-08-07 16:00:00+00:00,2025-08-09 00:00:00+00:00,0.968,1.206,0.9048571428571428,1.206,0.06314285714285717,3.7692307692307674,4,7.190045248868775,True,2025-08-09 00:00:00+00:00,1.28,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-08-09 08:00:00+00:00,2025-08-11 08:00:00+00:00,1.532,1.3272857142857144,1.3272857142857144,1.3272857142857144,0.20471428571428563,-1.0,6,0.2686671318911373,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-08-15 16:00:00+00:00,2025-08-30 16:00:00+00:00,2.19,1.7429999999999999,1.7429999999999999,1.7429999999999999,0.44700000000000006,-1.0,45,0.8501118568232658,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-09-04 16:00:00+00:00,2025-09-26 16:00:00+00:00,1.99,3.9723571428571436,1.8334285714285714,3.9723571428571436,0.15657142857142858,12.661040145985405,66,17.99178832116788,True,2025-09-26 16:00:00+00:00,4.682,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-09-27 00:00:00+00:00,2025-09-27 08:00:00+00:00,6.034,5.249,5.249,5.249,0.7850000000000001,-1.0,1,0.20891719745223,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALPINE/USDT,LONG,2025-09-27 16:00:00+00:00,2025-09-30 16:00:00+00:00,6.251,9.99542857142857,4.869142857142857,9.99542857142857,1.3818571428571431,2.7097074330610966,9,6.584616975085288,True,2025-09-30 16:00:00+00:00,6.591,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2025-07-20 08:00:00+00:00,2025-07-23 08:00:00+00:00,0.03762,0.03402857142857143,0.03402857142857143,0.03402857142857143,0.003591428571428572,-1.0,9,0.32856006364359597,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-08-02 08:00:00+00:00,2025-08-07 08:00:00+00:00,0.03124,0.035795714285714285,0.035795714285714285,0.035795714285714285,0.0045557142857142845,-1.0,15,0.2195045468798999,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2025-08-07 16:00:00+00:00,2025-08-19 16:00:00+00:00,0.03638,0.03342857142857143,0.03342857142857143,0.03342857142857143,0.00295142857142857,-1.0,36,1.5856727976766694,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-09-01 16:00:00+00:00,2025-09-09 00:00:00+00:00,0.03077,0.03360428571428572,0.03360428571428572,0.03360428571428572,0.0028342857142857197,-1.0,22,0.21522177419354777,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2025-09-12 16:00:00+00:00,2025-09-15 08:00:00+00:00,0.03599,0.0335,0.0335,0.0335,0.002489999999999999,-1.0,8,0.27309236947791177,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-10 16:00:00+00:00,0.02947,0.014262857142857143,0.03221142857142857,0.014262857142857143,0.0027414285714285717,5.5471599791558095,56,8.451797811360082,True,2025-10-10 16:00:00+00:00,0.01861,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-10-30 08:00:00+00:00,2025-11-02 00:00:00+00:00,0.01642,0.018070000000000003,0.018070000000000003,0.018070000000000003,0.0016500000000000022,-1.0,8,0.33939393939393986,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-11-13 16:00:00+00:00,2025-11-28 16:00:00+00:00,0.01582,0.017694285714285714,0.017694285714285714,0.017694285714285714,0.0018742857142857137,-1.0,45,1.5099085365853668,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2025-11-30 16:00:00+00:00,2026-04-03 08:00:00+00:00,0.01321,0.006493571428571429,0.014994285714285713,0.006493571428571429,0.001784285714285714,3.764211369095276,371,4.080064051240993,True,2026-03-29 16:00:00+00:00,0.00608,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2026-04-16 00:00:00+00:00,2026-04-19 00:00:00+00:00,0.00766,0.007021428571428572,0.007021428571428572,0.007021428571428572,0.0006385714285714284,-1.0,9,0.17225950782997743,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2026-04-25 00:00:00+00:00,2026-04-27 00:00:00+00:00,0.0081,0.007637142857142857,0.007637142857142857,0.007637142857142857,0.00046285714285714246,-1.0,6,0.1944444444444442,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,LONG,2026-05-08 16:00:00+00:00,2026-05-12 16:00:00+00:00,0.00826,0.007862857142857144,0.007862857142857144,0.007862857142857144,0.0003971428571428563,-1.0,12,0.6294964028776997,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,ALT/USDT,SHORT,2026-05-15 00:00:00+00:00,2026-05-21 00:00:00+00:00,0.00719,0.00779,0.00779,0.00779,0.0005999999999999998,-1.0,18,1.300000000000001,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,LONG,2025-07-16 16:00:00+00:00,2025-07-30 08:00:00+00:00,0.003944,0.0036898571428571423,0.0036898571428571423,0.0036898571428571423,0.0002541428571428573,-1.0,41,1.7667228780213617,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-08-01 16:00:00+00:00,2025-08-03 08:00:00+00:00,0.003425,0.003701857142857143,0.003701857142857143,0.003701857142857143,0.0002768571428571429,-1.0,5,0.33230134158926744,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,LONG,2025-08-15 08:00:00+00:00,2025-08-15 16:00:00+00:00,0.003893,0.0035831428571428577,0.0035831428571428577,0.0035831428571428577,0.00030985714285714254,-1.0,1,0.24204702627939162,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-08-29 08:00:00+00:00,2025-09-12 16:00:00+00:00,0.003433,0.0036498571428571426,0.0036498571428571426,0.0036498571428571426,0.00021685714285714277,-1.0,43,1.2173913043478262,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-04 16:00:00+00:00,0.003161,0.003308857142857143,0.003308857142857143,0.003308857142857143,0.00014785714285714272,-1.0,38,1.1429951690821287,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-10-07 16:00:00+00:00,2025-10-10 16:00:00+00:00,0.003005,0.001764357142857143,0.0032135714285714285,0.001764357142857143,0.00020857142857142862,5.948287671232873,9,8.922602739726024,True,2025-10-10 16:00:00+00:00,0.002564,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-11-03 08:00:00+00:00,2025-11-07 16:00:00+00:00,0.002318,0.002549857142857143,0.002549857142857143,0.002549857142857143,0.00023185714285714303,-1.0,13,0.5736290819470126,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2025-11-16 08:00:00+00:00,2026-01-07 08:00:00+00:00,0.002359,0.0026739999999999997,0.0026739999999999997,0.0026739999999999997,0.00031499999999999974,-1.0,156,2.16825396825397,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2026-01-20 16:00:00+00:00,2026-02-02 16:00:00+00:00,0.002044,0.0017552142857142857,0.0021799999999999996,0.0017552142857142857,0.00013599999999999984,2.1234243697479003,39,4.0000000000000036,True,2026-01-31 16:00:00+00:00,0.001608,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2026-02-05 16:00:00+00:00,2026-02-06 00:00:00+00:00,0.001368,0.0015572857142857144,0.0015572857142857144,0.0015572857142857144,0.00018928571428571432,-1.0,1,0.47018867924528346,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2026-02-23 00:00:00+00:00,2026-02-25 16:00:00+00:00,0.001469,0.0015415714285714288,0.0015415714285714288,0.0015415714285714288,7.257142857142879e-05,-1.0,8,0.7027559055118096,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2026-02-28 00:00:00+00:00,2026-03-30 08:00:00+00:00,0.001409,0.0011052142857142858,0.001505,0.0011052142857142858,9.599999999999995e-05,3.164434523809526,91,4.26041666666667,True,2026-03-29 16:00:00+00:00,0.001014,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,AMP/USDT,SHORT,2026-04-02 00:00:00+00:00,2026-04-26 08:00:00+00:00,0.000988,0.0011315714285714286,0.0011315714285714286,0.0011315714285714286,0.00014357142857142867,-1.0,73,1.0865671641791037,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,LONG,2025-07-21 00:00:00+00:00,2025-07-23 16:00:00+00:00,0.0216,0.01973714285714286,0.01973714285714286,0.01973714285714286,0.0018628571428571418,-1.0,8,2.259969325153375,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-08-01 00:00:00+00:00,2025-08-09 00:00:00+00:00,0.01637,0.017902857142857144,0.017902857142857144,0.017902857142857144,0.0015328571428571448,-1.0,24,0.5936626281453856,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-08-19 08:00:00+00:00,2025-10-10 16:00:00+00:00,0.01654,0.006201428571428573,0.017857142857142856,0.006201428571428573,0.001317142857142857,7.849240780911062,157,11.122559652928418,True,2025-10-10 16:00:00+00:00,0.00935,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-10-30 08:00:00+00:00,2025-11-12 08:00:00+00:00,0.00842,0.009147142857142857,0.009147142857142857,0.009147142857142857,0.0007271428571428568,-1.0,39,2.64047151277014,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-11-16 08:00:00+00:00,2025-11-21 16:00:00+00:00,0.00667,0.0075414285714285705,0.0075414285714285705,0.0075414285714285705,0.0008714285714285707,-1.0,16,1.2508196721311484,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-11-29 16:00:00+00:00,2025-12-02 00:00:00+00:00,0.00623,0.006605714285714286,0.006605714285714286,0.006605714285714286,0.00037571428571428565,-1.0,7,1.4904942965779486,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-12-15 08:00:00+00:00,2025-12-20 00:00:00+00:00,0.00617,0.006628571428571429,0.006628571428571429,0.006628571428571429,0.00045857142857142884,-1.0,14,2.4423676012461053,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,LONG,2025-12-22 08:00:00+00:00,2025-12-26 16:00:00+00:00,0.00991,0.007947142857142857,0.007947142857142857,0.007947142857142857,0.001962857142857143,-1.0,13,0.3820960698689951,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2025-12-31 16:00:00+00:00,2026-01-07 00:00:00+00:00,0.00721,0.007978571428571429,0.007978571428571429,0.007978571428571429,0.0007685714285714284,-1.0,19,0.10408921933085533,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,LONG,2026-01-08 00:00:00+00:00,2026-01-09 16:00:00+00:00,0.00849,0.007682857142857142,0.007682857142857142,0.007682857142857142,0.000807142857142857,-1.0,5,0.6070796460177003,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2026-01-19 00:00:00+00:00,2026-02-01 00:00:00+00:00,0.00688,0.007631428571428571,0.007631428571428571,0.007631428571428571,0.0007514285714285713,-1.0,39,2.4486692015209126,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2026-02-18 16:00:00+00:00,2026-02-27 08:00:00+00:00,0.00516,0.005547142857142856,0.005547142857142856,0.005547142857142856,0.00038714285714285673,-1.0,26,1.5498154981549828,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2026-03-06 08:00:00+00:00,2026-03-07 00:00:00+00:00,0.0046,0.004871428571428571,0.004871428571428571,0.004871428571428571,0.0002714285714285709,-1.0,2,0.18421052631578871,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2026-03-07 16:00:00+00:00,2026-03-13 00:00:00+00:00,0.00451,0.004795714285714286,0.004795714285714286,0.004795714285714286,0.00028571428571428584,-1.0,16,0.31499999999999917,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,LONG,2026-03-17 00:00:00+00:00,2026-03-17 08:00:00+00:00,0.00666,0.006051428571428571,0.006051428571428571,0.006051428571428571,0.0006085714285714288,-1.0,1,0.6572769953051644,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,SHORT,2026-03-27 08:00:00+00:00,2026-04-16 00:00:00+00:00,0.00467,0.0049528571428571425,0.0049528571428571425,0.0049528571428571425,0.00028285714285714286,-1.0,59,1.1313131313131313,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,ANIME/USDT,LONG,2026-05-08 16:00:00+00:00,2026-05-13 08:00:00+00:00,0.00501,0.004789999999999999,0.004789999999999999,0.004789999999999999,0.00022000000000000058,-1.0,14,0.8636363636363616,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,LONG,2025-07-18 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.01805,0.01679,0.01679,0.01679,0.0012600000000000007,-1.0,18,1.0634920634920637,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2025-08-02 08:00:00+00:00,2025-08-08 00:00:00+00:00,0.01504,0.016307142857142857,0.016307142857142857,0.016307142857142857,0.0012671428571428573,-1.0,17,0.32356257046223136,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,LONG,2025-09-12 16:00:00+00:00,2025-09-15 00:00:00+00:00,0.01583,0.015181428571428571,0.015181428571428571,0.015181428571428571,0.0006485714285714289,-1.0,7,0.49339207048458256,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-10 16:00:00+00:00,0.01387,0.003993571428571428,0.014654285714285713,0.003993571428571428,0.0007842857142857131,12.592896174863409,56,17.672131147541013,True,2025-10-10 16:00:00+00:00,0.00998,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2025-10-30 08:00:00+00:00,2025-11-01 16:00:00+00:00,0.00936,0.010035714285714285,0.010035714285714285,0.010035714285714285,0.0006757142857142847,-1.0,7,0.3551797040169148,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2025-11-03 08:00:00+00:00,2025-11-07 16:00:00+00:00,0.00887,0.009637142857142856,0.009637142857142856,0.009637142857142856,0.0007671428571428569,-1.0,13,1.1340782122905022,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2025-11-16 08:00:00+00:00,2026-02-03 00:00:00+00:00,0.00858,0.005343571428571428,0.00942857142857143,0.005343571428571428,0.0008485714285714294,3.8139730639730614,236,4.654882154882151,True,2026-01-31 08:00:00+00:00,0.00514,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2026-02-05 16:00:00+00:00,2026-03-18 00:00:00+00:00,0.00434,0.00538,0.00538,0.00538,0.0010400000000000001,-1.0,121,0.38461538461538475,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,ANKR/USDT,SHORT,2026-04-29 08:00:00+00:00,2026-05-06 00:00:00+00:00,0.0049,0.005084285714285714,0.005084285714285714,0.005084285714285714,0.0001842857142857141,-1.0,20,1.2480620155038782,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,LONG,2025-07-18 00:00:00+00:00,2025-07-19 08:00:00+00:00,0.7059,0.6532,0.6532,0.6532,0.05269999999999997,-1.0,4,0.18595825426945042,False,,,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-07-28 16:00:00+00:00,2025-08-13 16:00:00+00:00,0.6119,0.6572142857142858,0.6572142857142858,0.6572142857142858,0.04531428571428575,-1.0,48,1.8824085750315251,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-08-25 16:00:00+00:00,2025-09-09 00:00:00+00:00,0.5594,0.6054714285714285,0.6054714285714285,0.6054714285714285,0.04607142857142854,-1.0,43,0.5013953488372098,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-09-22 00:00:00+00:00,2025-10-03 16:00:00+00:00,0.5375,0.5747857142857142,0.5747857142857142,0.5747857142857142,0.037285714285714255,-1.0,35,1.1639846743295028,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-10-10 16:00:00+00:00,2025-10-24 08:00:00+00:00,0.3835,0.485,0.485,0.485,0.10149999999999998,-1.0,41,0.4098522167487688,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-10-30 08:00:00+00:00,2025-12-02 16:00:00+00:00,0.393,0.25825714285714285,0.4326285714285715,0.25825714285714285,0.03962857142857146,3.4001441961067034,100,4.057678442682045,True,2025-12-01 08:00:00+00:00,0.2403,4.0,3.0,STOP_OR_TRAILING,2025-12
8h,8H_DONCHIAN_ACT4_ATR3,APE/USDT,SHORT,2025-12-05 08:00:00+00:00,2025-12-09 16:00:00+00:00,0.23,0.2540857142857143,0.2540857142857143,0.2540857142857143,0.024085714285714294,-1.0,13,0.42348754448398623,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
